Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone,Month,Hour
367260,Disney ignores my requests to cancel a service and instead added product to my bill and increased the monthly cost,2015-06-25,2015-06-25 00:00:00,1900-01-01 23:12:23,Internet,Sandy Springs,Georgia,31150,Open,No,June,23
220760,Being Charged for High Speed Internet and Services are not Rendered,2015-06-04,2015-06-04 00:00:00,1900-01-01 21:59:05,Internet,Sanger,California,93657,Closed,No,June,21
342274,Internet unreliable,2015-06-15,2015-06-15 00:00:00,1900-01-01 20:12:55,Internet,Sanger,California,93657,Open,No,June,20
359280,Price of Internet service,2015-06-23,2015-06-23 00:00:00,1900-01-01 16:36:53,Customer Care Call,Santa Clara,California,95051,Open,No,June,16
359993,closed account,2015-06-23,2015-06-23 00:00:00,1900-01-01 20:00:05,Internet,Santa Clara,California,95051,Solved,No,June,20
360705,Disney inflated internet pricing,2015-06-24,2015-06-24 00:00:00,1900-01-01 01:23:10,Internet,Santa Clara,California,95054,Open,No,June,1
360684,Expensive Internet Service for average speed,2015-06-24,2015-06-24 00:00:00,1900-01-01 01:05:25,Internet,Santa Clara,California,95051,Open,No,June,1
374393,Disney pricing practices,2015-06-30,2015-06-30 00:00:00,1900-01-01 11:54:33,Customer Care Call,Santa Clara,California,95054,Open,No,June,11
360315,Pricing and lies,2015-06-23,2015-06-23 00:00:00,1900-01-01 22:15:10,Customer Care Call,Santa Cruz,California,95060,Solved,No,June,22
360375,Charge for service they wont deliver,2015-06-23,2015-06-23 00:00:00,1900-01-01 22:36:45,Customer Care Call,Santa Cruz,California,95065,Open,No,June,22
363269,Disney wrong advertised speeds,2015-06-24,2015-06-24 00:00:00,1900-01-01 19:26:03,Customer Care Call,Santa Cruz,California,95060,Open,No,June,19
366448,Misrepresented Internet Speed,2015-06-25,2015-06-25 00:00:00,1900-01-01 17:08:03,Customer Care Call,Santa Cruz,California,95060,Solved,No,June,17
373541,Being charged for internet speeds that equipment can not deliver,2015-06-29,2015-06-29 00:00:00,1900-01-01 19:31:48,Customer Care Call,Santa Cruz,California,95060,Open,No,June,19
215057,Huge number of lies from Disney,2015-02-04,2015-02-04 00:00:00,1900-01-01 17:35:48,Customer Care Call,Santa Fe,New Mexico,87507,Closed,No,February,17
329212,Disney Internet and TV,2015-08-06,2015-08-06 00:00:00,1900-01-01 18:03:14,Customer Care Call,Santa Fe,New Mexico,87507,Solved,No,August,18
343521,Poor internet reception,2015-06-16,2015-06-16 00:00:00,1900-01-01 14:34:55,Customer Care Call,Santa Fe,New Mexico,87501,Open,No,June,14
360587,Overcharging and shitty service,2015-06-24,2015-06-24 00:00:00,1900-01-01 00:06:22,Internet,Santa Fe,New Mexico,87505,Solved,No,June,0
373570,Disney bait and switch,2015-06-29,2015-06-29 00:00:00,1900-01-01 19:47:55,Internet,Santa Fe,New Mexico,87505,Solved,No,June,19
331416,Disney Issues,2015-09-06,2015-09-06 00:00:00,1900-01-01 19:00:18,Internet,Santa Fe,Texas,77510,Closed,No,September,19
373855,Throttled connection at peak time,2015-06-30,2015-06-30 00:00:00,1900-01-01 00:00:57,Customer Care Call,Santa Maria,California,93458,Pending,No,June,0
349270,Disney,2015-06-18,2015-06-18 00:00:00,1900-01-01 14:54:44,Internet,Santa Rosa,California,95403,Solved,No,June,14
359612,Price manipulation,2015-06-23,2015-06-23 00:00:00,1900-01-01 17:58:13,Customer Care Call,Santa Rosa,California,95407,Solved,No,June,17
361718,charges for internet service are bogus,2015-06-24,2015-06-24 00:00:00,1900-01-01 12:39:35,Customer Care Call,Sarasota,Florida,34237,Solved,No,June,12
316973,EXTREMELY slow Disney Internet ConnectionHave tried to have fixed but no one comes,2015-01-06,2015-01-06 00:00:00,1900-01-01 14:34:34,Internet,Sarasota,Florida,34232,Closed,No,January,14
213120,Data Overages,2015-01-04,2015-01-04 00:00:00,1900-01-01 20:05:57,Internet,Savannah,Georgia,31406,Closed,No,January,20
215649,Internet service disconnected accidentally by Disney personnel Poor service,2015-03-04,2015-03-04 00:00:00,1900-01-01 00:04:28,Internet,Savannah,Georgia,31405,Closed,No,March,0
230442,Intenet Advertised rate versus customer service phone quote with Disney XFINITY,2015-11-04,2015-11-04 00:00:00,1900-01-01 12:42:17,Internet,Savannah,Georgia,31419,Closed,No,November,12
257104,Disney,2015-04-25,2015-04-25 00:00:00,1900-01-01 16:01:38,Customer Care Call,Savannah,Georgia,31406,Closed,No,April,16
306396,Customer Service  Billing,2015-05-26,2015-05-26 00:00:00,1900-01-01 08:47:55,Internet,Savannah,Georgia,31410,Solved,No,May,8
308746,Service issues,2015-05-27,2015-05-27 00:00:00,1900-01-01 09:16:59,Internet,Savannah,Georgia,31419,Open,No,May,9
336532,Billing  Customer Service Issues,2015-12-06,2015-12-06 00:00:00,1900-01-01 11:17:31,Internet,Savannah,Georgia,31406,Solved,No,December,11
359832,Outrageous billing costs and Data caps,2015-06-23,2015-06-23 00:00:00,1900-01-01 19:09:44,Internet,Savannah,Georgia,31401,Pending,No,June,19
365373,Falsifying Plan Rates and Charges,2015-06-25,2015-06-25 00:00:00,1900-01-01 14:13:31,Internet,Savannah,Georgia,31401,Open,No,June,14
369310,Disney data cap,2015-06-26,2015-06-26 00:00:00,1900-01-01 20:10:39,Internet,Savannah,Georgia,31419,Solved,No,June,20
371792,Bait and switch service,2015-06-29,2015-06-29 00:00:00,1900-01-01 11:13:48,Customer Care Call,Savannah,Georgia,31401,Pending,No,June,11
373607,Unable to change my service,2015-06-29,2015-06-29 00:00:00,1900-01-01 20:21:12,Customer Care Call,Savannah,Georgia,31410,Open,No,June,20
358520,Disney bill and service disclosure,2015-06-23,2015-06-23 00:00:00,1900-01-01 14:05:40,Customer Care Call,Scappoose,Oregon,97056,Solved,No,June,14
211255,Disney harassment,2015-01-04,2015-01-04 00:00:00,1900-01-01 00:18:47,Customer Care Call,Schaumburg,Illinois,60193,Closed,No,January,0
284663,Complaint regarding billing practices,2015-11-05,2015-11-05 00:00:00,1900-01-01 21:39:36,Customer Care Call,Schaumburg,Illinois,60193,Solved,No,November,21
328348,Complaint against Disney for provisioning of Internet Service ar Residential Address,2015-08-06,2015-08-06 00:00:00,1900-01-01 13:18:19,Customer Care Call,Schaumburg,Illinois,60193,Solved,No,August,13
353209,Install Gone Bad,2015-06-19,2015-06-19 00:00:00,1900-01-01 21:35:48,Internet,Schaumburg,Illinois,60173,Solved,No,June,21
360692,Disneys unfair pricing,2015-06-24,2015-06-24 00:00:00,1900-01-01 01:11:15,Customer Care Call,Schaumburg,Illinois,60193,Solved,No,June,1
263241,needed tech suport,2015-04-29,2015-04-29 00:00:00,1900-01-01 06:53:14,Customer Care Call,Scituate,Massachusetts,2066,Closed,No,April,6
277390,Speed Misrepresentation,2015-06-05,2015-06-05 00:00:00,1900-01-01 21:59:29,Customer Care Call,Scotts Valley,California,95066,Closed,No,June,21
347759,Fraudulent advertising,2015-06-18,2015-06-18 00:00:00,1900-01-01 01:32:54,Internet,Scotts Valley,California,95066,Open,No,June,1
319255,Deceptive sales practices,2015-02-06,2015-02-06 00:00:00,1900-01-01 16:02:04,Customer Care Call,Scranton,Pennsylvania,18510,Closed,No,February,16
325642,Disney Trespassing,2015-05-06,2015-05-06 00:00:00,1900-01-01 15:02:15,Internet,Scranton,Pennsylvania,18509,Closed,No,May,15
218949,Internet issues and Customer Service issues,2015-06-04,2015-06-04 00:00:00,1900-01-01 10:32:55,Customer Care Call,Seabrook,Texas,77586,Closed,No,June,10
364450,Complaints against Comcat,2015-06-25,2015-06-25 00:00:00,1900-01-01 12:07:17,Internet,Seaford,Delaware,19973,Solved,No,June,12
233754,charge for equipment from Disney i was not made aware when i ordered it,2015-04-14,2015-04-14 00:00:00,1900-01-01 02:06:21,Internet,Seatac,Washington,98168,Closed,No,April,2
320969,XFINITY is charging me more money for my account than what it should be,2015-03-06,2015-03-06 00:00:00,1900-01-01 13:17:41,Internet,Seatac,Washington,98188,Solved,No,March,13
359028,Disney,2015-06-23,2015-06-23 00:00:00,1900-01-01 15:40:51,Internet,Seattle,North Carolina,98144,Solved,No,June,15
231061,Failure of service from Disney,2015-12-04,2015-12-04 00:00:00,1900-01-01 05:51:48,Customer Care Call,Seattle,Washington,98136,Closed,No,December,5
231062,Failure of service from Disney,2015-12-04,2015-12-04 00:00:00,1900-01-01 05:51:50,Internet,Seattle,Washington,98136,Closed,No,December,5
238513,Disney,2015-04-16,2015-04-16 00:00:00,1900-01-01 03:21:48,Internet,Seattle,Washington,98178,Closed,No,April,3
229036,Internet speeds less than what we are paying for after canceling cable tv service,2015-10-04,2015-10-04 00:00:00,1900-01-01 14:29:39,Customer Care Call,Seattle,Washington,98107,Closed,No,October,14
305301,Disney continues to bill me though I canceled months ago,2015-05-24,2015-05-24 00:00:00,1900-01-01 13:04:12,Internet,Seattle,Washington,98109,Solved,No,May,13
321676,Billing  Internet Service Issues with Disney in Seattle WA,2015-03-06,2015-03-06 00:00:00,1900-01-01 16:38:14,Internet,Seattle,Washington,98117,Closed,No,March,16
326414,Disney repeatedly failing to install Internet service,2015-05-06,2015-05-06 00:00:00,1900-01-01 22:06:10,Customer Care Call,Seattle,Washington,98112,Solved,No,May,22
344732,Slow Internet Speed,2015-06-17,2015-06-17 00:00:00,1900-01-01 00:35:46,Internet,Seattle,Washington,98103,Solved,No,June,0
359984,Disneys egregious billing techniques,2015-06-23,2015-06-23 00:00:00,1900-01-01 19:57:52,Internet,Seattle,Washington,98125,Open,No,June,19
360176,Disneys unfair billing practices,2015-06-23,2015-06-23 00:00:00,1900-01-01 21:23:05,Internet,Seattle,Washington,98106,Solved,No,June,21
360526,Slow Internet,2015-06-23,2015-06-23 00:00:00,1900-01-01 23:29:52,Customer Care Call,Seattle,Washington,98012,Open,No,June,23
372108,Disney ReEscalation of Case  ESL01877347  ORR,2015-06-29,2015-06-29 00:00:00,1900-01-01 12:42:54,Internet,Seattle,Washington,98178,Open,No,June,12
239267,Disney No Shows,2015-04-16,2015-04-16 00:00:00,1900-01-01 13:21:43,Internet,Sebring,Florida,33870,Closed,Yes,April,13
268873,Fraudulent Billing,2015-01-05,2015-01-05 00:00:00,1900-01-01 14:42:34,Customer Care Call,Secaucus,New Jersey,7094,Solved,No,January,14
306934,Internet Connectivity,2015-05-26,2015-05-26 00:00:00,1900-01-01 12:09:32,Internet,Secaucus,New Jersey,7094,Solved,No,May,12
260733,Data Usage Meter,2015-04-28,2015-04-28 00:00:00,1900-01-01 09:35:30,Customer Care Call,Senatobia,Mississippi,38668,Closed,No,April,9
316257,Disney Data Usage Meter,2015-01-06,2015-01-06 00:00:00,1900-01-01 09:44:42,Customer Care Call,Senatobia,Mississippi,38668,Open,No,January,9
376228,DisneyXfinity Internet Data Cap,2015-06-30,2015-06-30 00:00:00,1900-01-01 22:06:30,Internet,Senoia,Georgia,30276,Pending,No,June,22
256671,Disney Data usage plan limit,2015-04-25,2015-04-25 00:00:00,1900-01-01 09:35:16,Customer Care Call,Sharpsburg,Georgia,30277,Closed,No,April,9
219826,BAD SERVICE PLEASE HELP,2015-06-04,2015-06-04 00:00:00,1900-01-01 15:21:56,Customer Care Call,Shelby Township,Michigan,48317,Closed,No,June,15
362231,Improper modems,2015-06-24,2015-06-24 00:00:00,1900-01-01 14:45:12,Internet,Shelby Township,Michigan,48317,Solved,No,June,14
338800,Disney blocking HBO GO on Playstation,2015-06-13,2015-06-13 00:00:00,1900-01-01 10:15:06,Internet,Shelbyville,Indiana,46176,Solved,No,June,10
215141,Disney run around,2015-02-04,2015-02-04 00:00:00,1900-01-01 18:13:28,Internet,Sheridan,Colorado,80110,Closed,No,February,18
218168,Multiple Unauthorized and Unwarranted Credit Checks,2015-04-04,2015-04-04 00:00:00,1900-01-01 20:10:35,Customer Care Call,Shoreview,Minnesota,55126,Closed,No,April,20
235629,Disney Cable Billing Fraud,2015-04-14,2015-04-14 00:00:00,1900-01-01 18:02:57,Customer Care Call,Shreveport,Louisiana,71106,Closed,No,April,18
246762,Disney billing past disconnection time,2015-04-21,2015-04-21 00:00:00,1900-01-01 11:24:34,Internet,Shreveport,Louisiana,71118,Closed,Yes,April,11
306916,Disney will not allow me to cancel my internet service,2015-05-26,2015-05-26 00:00:00,1900-01-01 11:58:57,Internet,Shreveport,Louisiana,71106,Solved,Yes,May,11
345470,DSL,2015-06-17,2015-06-17 00:00:00,1900-01-01 12:42:56,Customer Care Call,Shreveport,Louisiana,71105,Closed,No,June,12
361703,Contract,2015-06-24,2015-06-24 00:00:00,1900-01-01 12:36:04,Customer Care Call,Shreveport,Louisiana,71115,Solved,No,June,12
267527,Disney over charging,2015-04-30,2015-04-30 00:00:00,1900-01-01 19:52:57,Customer Care Call,Silver City,New Mexico,88061,Closed,No,April,19
223036,Access issues have returned,2015-07-04,2015-07-04 00:00:00,1900-01-01 21:57:32,Customer Care Call,Silver Spring,Maryland,20910,Closed,No,July,21
257349,Disney Internet Service,2015-04-25,2015-04-25 00:00:00,1900-01-01 20:09:47,Internet,Silver Spring,Maryland,20903,Open,No,April,20
293593,email sdervice,2015-05-16,2015-05-16 00:00:00,1900-01-01 18:05:47,Customer Care Call,Sinking Spring,Pennsylvania,10608,Open,No,May,18
373797,Complaint against Disney,2015-06-29,2015-06-29 00:00:00,1900-01-01 22:37:26,Internet,Skokie,Illinois,60203,Closed,No,June,22
216841,Internet Speed,2015-03-04,2015-03-04 00:00:00,1900-01-01 16:04:30,Internet,Slc,Utah,84124,Closed,No,March,16
370691,Disney Internet Complaint,2015-06-28,2015-06-28 00:00:00,1900-01-01 01:23:56,Customer Care Call,Slc,Utah,84105,Open,No,June,1
374352,Disney service agreement,2015-06-30,2015-06-30 00:00:00,1900-01-01 11:43:16,Customer Care Call,Slc,Utah,84109,Solved,No,June,11
343068,Disney Service,2015-06-16,2015-06-16 00:00:00,1900-01-01 12:02:39,Internet,Smyrna,Delaware,19977,Solved,No,June,12
373980,Disney 300GB CAP,2015-06-30,2015-06-30 00:00:00,1900-01-01 08:15:55,Customer Care Call,Smyrna,Georgia,30080,Pending,No,June,8
223158,Internet Essentials,2015-08-04,2015-08-04 00:00:00,1900-01-01 00:26:24,Internet,Smyrna,Tennessee,37167,Closed,No,August,0
360825,Cap complaints,2015-06-24,2015-06-24 00:00:00,1900-01-01 04:14:57,Customer Care Call,Smyrna,Tennessee,37167,Open,Yes,June,4
370900,Disney Data Caps,2015-06-28,2015-06-28 00:00:00,1900-01-01 13:11:51,Internet,Smyrna,Tennessee,37167,Solved,No,June,13
315515,continue to be scared by Disney,2015-05-30,2015-05-30 00:00:00,1900-01-01 23:58:23,Internet,Snellville,Georgia,30078,Pending,No,May,23
364194,Price Plans,2015-06-25,2015-06-25 00:00:00,1900-01-01 11:00:28,Customer Care Call,Snellville,Georgia,30078,Solved,No,June,11
371259,Complaint against Disney Corporation,2015-06-28,2015-06-28 00:00:00,1900-01-01 20:06:28,Internet,Snellville,Georgia,30039,Open,No,June,20
320534,Billing Issues,2015-03-06,2015-03-06 00:00:00,1900-01-01 10:55:17,Internet,St. Paul,Minnesota,55116,Closed,No,March,10
358524,Pricing discrimination monopolistic behavior in an oligopolistic market,2015-06-23,2015-06-23 00:00:00,1900-01-01 14:07:44,Customer Care Call,Snoqualmie,Washington,98065,Solved,No,June,14
342060,Internet much slower than advertised,2015-06-15,2015-06-15 00:00:00,1900-01-01 18:16:49,Internet,Somers,New York,10589,Solved,No,June,18
359191,Cheating in Bundle Service Pricing,2015-06-23,2015-06-23 00:00:00,1900-01-01 16:16:44,Internet,Somerset,New Jersey,8873,Open,No,June,16
367242,Deceptive Business Practices by Disney,2015-06-25,2015-06-25 00:00:00,1900-01-01 22:41:05,Internet,Somerset,New Jersey,8873,Open,No,June,22
336340,Disney,2015-12-06,2015-12-06 00:00:00,1900-01-01 09:47:20,Internet,Somerset,Pennsylvania,15501,Closed,No,December,9
338856,Disney Monopoly and Abuse,2015-06-13,2015-06-13 00:00:00,1900-01-01 11:06:05,Internet,Somerville,Massachusetts,2143,Solved,No,June,11
362997,Disney Billing,2015-06-24,2015-06-24 00:00:00,1900-01-01 17:46:53,Internet,Somerville,Massachusetts,2143,Closed,No,June,17
271145,Billing,2015-04-05,2015-04-05 00:00:00,1900-01-01 10:50:12,Customer Care Call,Somonauk,Illinois,60552,Closed,No,April,10
266198,Disney billing and account issues,2015-04-30,2015-04-30 00:00:00,1900-01-01 12:13:25,Internet,South Bend,Indiana,46615,Closed,Yes,April,12
340067,Disney Rate,2015-06-14,2015-06-14 00:00:00,1900-01-01 17:14:15,Internet,South Bend,Indiana,46601,Solved,No,June,17
360268,Disney Service and Customer Service,2015-06-23,2015-06-23 00:00:00,1900-01-01 21:55:56,Customer Care Call,South Bend,Indiana,46637,Solved,No,June,21
364137,Disney data cap,2015-06-25,2015-06-25 00:00:00,1900-01-01 10:34:04,Internet,South Berwick,Maine,3908,Solved,No,June,10
277566,Disney Internet Service,2015-07-05,2015-07-05 00:00:00,1900-01-01 07:32:13,Customer Care Call,South Hadley,Massachusetts,1075,Solved,No,July,7
325430,FCCgov website for complaints,2015-05-06,2015-05-06 00:00:00,1900-01-01 14:00:48,Customer Care Call,South Hadley,Massachusetts,1075,Closed,No,May,14
308301,Disney Billing Complaint,2015-05-26,2015-05-26 00:00:00,1900-01-01 19:59:11,Customer Care Call,South Haven,Michigan,49090,Open,No,May,19
254669,Denial of service,2015-04-24,2015-04-24 00:00:00,1900-01-01 09:49:00,Internet,South Lyon,Michigan,48178,Closed,No,April,9
256720,very low wireless speed not working well,2015-04-25,2015-04-25 00:00:00,1900-01-01 10:32:11,Internet,South River,New Jersey,8882,Closed,No,April,10
309812,internet service from Disney,2015-05-27,2015-05-27 00:00:00,1900-01-01 16:07:27,Internet,Southampton,Pennsylvania,18966,Solved,No,May,16
293693,Disney,2015-05-16,2015-05-16 00:00:00,1900-01-01 20:17:04,Customer Care Call,Southaven,Mississippi,38672,Open,No,May,20
346868,Data Usage Cap,2015-06-17,2015-06-17 00:00:00,1900-01-01 18:12:02,Internet,Southaven,Mississippi,38672,Open,No,June,18
350181,Charged for data not actually used,2015-06-18,2015-06-18 00:00:00,1900-01-01 17:39:28,Customer Care Call,Southaven,Mississippi,38671,Open,No,June,17
350184,Charged for data not actually used,2015-06-18,2015-06-18 00:00:00,1900-01-01 17:39:57,Customer Care Call,Southaven,Mississippi,38671,Closed,No,June,17
362544,Data overage charges,2015-06-24,2015-06-24 00:00:00,1900-01-01 15:59:46,Internet,Southaven,Mississippi,38671,Solved,No,June,15
339614,Poor internet,2015-06-13,2015-06-13 00:00:00,1900-01-01 22:37:11,Customer Care Call,Southfield,Michigan,48034,Open,No,June,22
375943,Speed,2015-06-30,2015-06-30 00:00:00,1900-01-01 19:11:06,Internet,Southfield,Michigan,48076,Open,No,June,19
261499,billing issues,2015-04-28,2015-04-28 00:00:00,1900-01-01 13:31:05,Customer Care Call,Spokane,Washington,99205,Closed,No,April,13
361098,xfinity customer service,2015-06-24,2015-06-24 00:00:00,1900-01-01 09:57:42,Internet,Spokane,Washington,99208,Solved,No,June,9
363813,Internet price,2015-06-25,2015-06-25 00:00:00,1900-01-01 04:40:33,Customer Care Call,Spokane,Washington,99223,Solved,No,June,4
218518,Disney throttling my highspeed internet,2015-05-04,2015-05-04 00:00:00,1900-01-01 15:24:23,Customer Care Call,Spokane Valley,Washington,99216,Closed,No,May,15
375809,Slow internet  Over Charged Billing,2015-06-30,2015-06-30 00:00:00,1900-01-01 18:26:09,Internet,Spokane Valley,Washington,99212,Open,Yes,June,18
314752,No internet available since a Disney techinitian did an intervention to change plans,2015-05-30,2015-05-30 00:00:00,1900-01-01 08:00:45,Internet,Spring,Texas,77382,Solved,No,May,8
352940,Disney Xfinity Monopoly Abuses,2015-06-19,2015-06-19 00:00:00,1900-01-01 18:35:52,Internet,Spring,Texas,77389,Open,No,June,18
359794,Disney Billing Support and Practices,2015-06-23,2015-06-23 00:00:00,1900-01-01 18:56:46,Internet,Spring,Texas,77388,Solved,No,June,18
364963,Extremely Poor Customer Service,2015-06-25,2015-06-25 00:00:00,1900-01-01 13:10:31,Internet,Spring,Texas,77373,Solved,Yes,June,13
316650,Interrnet Service,2015-01-06,2015-01-06 00:00:00,1900-01-01 12:41:14,Customer Care Call,Spring City,Pennsylvania,19475,Closed,No,January,12
244218,Disney,2015-04-20,2015-04-20 00:00:00,1900-01-01 10:19:31,Customer Care Call,Spring Lake,Michigan,49456,Closed,No,April,10
256691,Disney Cable and Internet,2015-04-25,2015-04-25 00:00:00,1900-01-01 09:56:34,Internet,Spring Lake,North Carolina,28390,Closed,No,April,9
218124,Disney,2015-04-04,2015-04-04 00:00:00,1900-01-01 19:06:05,Customer Care Call,Springfield,Illinois,62704,Closed,No,April,19
259189,Disney,2015-04-27,2015-04-27 00:00:00,1900-01-01 14:26:26,Customer Care Call,Springfield,Illinois,62712,Closed,No,April,14
283536,Disney accourt,2015-11-05,2015-11-05 00:00:00,1900-01-01 13:39:44,Internet,Springfield,Illinois,62703,Solved,No,November,13
318436,availabilty,2015-02-06,2015-02-06 00:00:00,1900-01-01 11:04:13,Internet,Springfield,Illinois,62711,Closed,No,February,11
338859,Disney Internet Services,2015-06-13,2015-06-13 00:00:00,1900-01-01 11:08:27,Internet,Springfield,Illinois,62703,Solved,No,June,11
358498,Unfair billing practices by Disney Xfinity,2015-06-23,2015-06-23 00:00:00,1900-01-01 14:00:31,Internet,Springfield,Illinois,62704,Solved,No,June,14
364896,Unfair Billing Practices,2015-06-25,2015-06-25 00:00:00,1900-01-01 13:05:19,Internet,Springfield,Illinois,62701,Solved,No,June,13
371472,Incorrect Billing of NONRENTED Equipment,2015-06-29,2015-06-29 00:00:00,1900-01-01 06:21:41,Customer Care Call,Springfield,Illinois,62704,Solved,No,June,6
242481,paying for hi speed internet 105 mbps,2015-04-17,2015-04-17 00:00:00,1900-01-01 21:02:05,Customer Care Call,Springfield,Massachusetts,1128,Closed,No,April,21
363649,Poor Quality Service and Broken Promises,2015-06-24,2015-06-24 00:00:00,1900-01-01 22:54:37,Customer Care Call,Springfield,Oregon,97477,Pending,No,June,22
218097,Monthly Rate Confusion  Poor Customer Support,2015-04-04,2015-04-04 00:00:00,1900-01-01 18:20:50,Internet,St Augustine,Florida,32080,Closed,No,April,18
326114,billing complaint  Disney digital phoneinternet service,2015-05-06,2015-05-06 00:00:00,1900-01-01 18:03:30,Customer Care Call,St Augustine,Florida,32086,Solved,No,May,18
357733,Disney Xfinity Internet Service,2015-06-23,2015-06-23 00:00:00,1900-01-01 10:52:14,Internet,St Augustine,Florida,32084,Solved,No,June,10
340158,Cant cancel internet on Sundays,2015-06-14,2015-06-14 00:00:00,1900-01-01 19:33:20,Customer Care Call,St Cloud,Florida,34772,Solved,No,June,19
361572,Internet Speeds,2015-06-24,2015-06-24 00:00:00,1900-01-01 12:10:30,Customer Care Call,St Johns,Florida,32259,Solved,No,June,12
313370,Disney  HBO  PS3,2015-05-29,2015-05-29 00:00:00,1900-01-01 12:44:16,Internet,St Paul,Minnesota,55104,Pending,No,May,12
369429,Over Charged for Service Never Received,2015-06-26,2015-06-26 00:00:00,1900-01-01 21:52:17,Customer Care Call,St. Augustine,Florida,32080,Solved,No,June,21
362731,Internet speeds not as advertised Bandwith not available as advertised,2015-06-24,2015-06-24 00:00:00,1900-01-01 16:38:27,Customer Care Call,St. Paul,Minnesota,55116,Solved,No,June,16
376190,Disney Xfinity Deceptive Billing Practices,2015-06-30,2015-06-30 00:00:00,1900-01-01 21:33:20,Customer Care Call,St. Paul,Minnesota,55116,Closed,No,June,21
329610,Xfiniti account,2015-08-06,2015-08-06 00:00:00,1900-01-01 21:33:54,Customer Care Call,Steamboat Springs,Colorado,80477,Solved,No,August,21
297456,Excessive early termination fees due immediately after 10 years of service,2015-05-19,2015-05-19 00:00:00,1900-01-01 15:45:08,Internet,Stephens City,Virginia,22655,Solved,No,May,15
247328,Disney Complaint,2015-04-21,2015-04-21 00:00:00,1900-01-01 13:17:54,Internet,Sterling,Illinois,61081,Closed,Yes,April,13
262192,installed on 426 still not working,2015-04-28,2015-04-28 00:00:00,1900-01-01 16:27:34,Customer Care Call,Sterling,Virginia,20166,Closed,No,April,16
322413,Disney  Xfinity Billing Issue,2015-03-06,2015-03-06 00:00:00,1900-01-01 22:29:02,Internet,Sterling Heights,Michigan,48312,Solved,No,March,22
369649,Xfinity security system,2015-06-27,2015-06-27 00:00:00,1900-01-01 08:28:16,Internet,Sterling Heights,Michigan,48310,Solved,No,June,8
361383,Billing Overcharging Issues By Disney,2015-06-24,2015-06-24 00:00:00,1900-01-01 11:14:43,Internet,Sterling Hts,Michigan,48310,Pending,No,June,11
359099,Internet Speed Cut in Half with no Notification,2015-06-23,2015-06-23 00:00:00,1900-01-01 15:55:31,Internet,Stevensville,Michigan,49127,Pending,No,June,15
337660,internet access,2015-12-06,2015-12-06 00:00:00,1900-01-01 16:23:28,Customer Care Call,Stillwater,Minnesota,55082,Pending,No,December,16
327569,Data Caps,2015-07-06,2015-07-06 00:00:00,1900-01-01 18:09:44,Internet,Stockbridge,Georgia,30281,Solved,No,July,18
362576,Disney Data Cap,2015-06-24,2015-06-24 00:00:00,1900-01-01 16:04:24,Customer Care Call,Stockbridge,Georgia,30281,Pending,No,June,16
236066,Complaint67455,2015-04-14,2015-04-14 00:00:00,1900-01-01 21:38:30,Customer Care Call,Stockton,California,95219,Closed,No,April,21
319877,Bad interner speeds and access,2015-02-06,2015-02-06 00:00:00,1900-01-01 19:54:40,Customer Care Call,Stockton,California,95062,Closed,Yes,February,19
360748,Billing practices,2015-06-24,2015-06-24 00:00:00,1900-01-01 02:11:24,Internet,Stockton,California,95219,Closed,No,June,2
368078,Fraud,2015-06-26,2015-06-26 00:00:00,1900-01-01 12:47:29,Customer Care Call,Stockton,California,95202,Open,No,June,12
211784,billing,2015-01-04,2015-01-04 00:00:00,1900-01-01 12:32:23,Customer Care Call,Stone Mountain,Georgia,30083,Closed,No,January,12
220145,No email service from Disney,2015-06-04,2015-06-04 00:00:00,1900-01-01 17:02:34,Internet,Stone Mountain,Georgia,30087,Closed,No,June,17
223729,Service Quality,2015-08-04,2015-08-04 00:00:00,1900-01-01 11:54:56,Customer Care Call,Stone Mountain,Georgia,30088,Closed,No,August,11
336079,No internet service,2015-11-06,2015-11-06 00:00:00,1900-01-01 22:35:03,Internet,Stone Mountain Ga,Georgia,30087,Solved,No,November,22
218840,COMPLAINT ABOUT DisneyXFinity,2015-06-04,2015-06-04 00:00:00,1900-01-01 09:02:43,Customer Care Call,Stoughton,Massachusetts,2072,Closed,No,June,9
372154,Disney Unfair Pricing,2015-06-29,2015-06-29 00:00:00,1900-01-01 12:55:22,Customer Care Call,Streamwood,Illinois,60107,Open,No,June,12
333465,high speed internet access,2015-10-06,2015-10-06 00:00:00,1900-01-01 17:32:37,Customer Care Call,Stuart,Florida,24996,Closed,No,October,17
344690,Internet being throttled,2015-06-16,2015-06-16 00:00:00,1900-01-01 22:58:37,Internet,Sugar Land,Texas,77479,Open,No,June,22
308769,no internet service for more than 20 days,2015-05-27,2015-05-27 00:00:00,1900-01-01 09:46:33,Internet,Sugarland,Texas,77479,Solved,No,May,9
303597,Paying for service for 12 months without recieving the service,2015-05-22,2015-05-22 00:00:00,1900-01-01 14:31:20,Customer Care Call,Suisun City,California,94585,Solved,No,May,14
233471,Internet Outage,2015-04-13,2015-04-13 00:00:00,1900-01-01 20:19:14,Internet,Suitland,Maryland,20746,Closed,No,April,20
356742,Disney data cap,2015-06-22,2015-06-22 00:00:00,1900-01-01 17:43:44,Internet,Sullivan'S Island,South Carolina,29482,Solved,No,June,17
